pair_id,R_tau1,R_tau2,len_tau1,len_tau2,p_tau1_preferred,preferred
0,91.5494,89.4741,157,785,0.888484,0
1,91.5203,-1.1070,158,999,1.000000,0
2,91.0948,-1.2881,158,999,1.000000,0
3,91.5424,-1.3737,157,999,1.000000,0
4,94.2550,92.2705,90,840,0.879159,0
5,90.8510,91.5152,158,845,0.339783,0
6,91.4564,91.4171,157,770,0.509821,0
7,91.5848,-1.0990,157,999,1.000000,0
8,90.4336,91.7312,162,881,0.214570,0
9,94.5347,-1.2116,86,999,1.000000,0
10,94.5973,92.3019,87,462,0.908499,0
11,93.8636,91.8196,96,766,0.885342,0
12,94.5310,92.2984,86,462,0.903138,0
13,94.6101,92.2799,86,686,0.911351,0
14,91.3961,-1.5301,157,999,1.000000,0
15,94.3914,92.5233,88,609,0.866240,0
16,91.1993,-1.3756,158,999,1.000000,0
17,91.2064,92.1465,158,916,0.280875,0
18,94.4503,91.1114,87,621,0.965740,0
19,94.1909,-1.1008,91,999,1.000000,0
20,94.5889,92.7576,86,453,0.861916,0
21,94.5317,92.5898,86,608,0.874561,1
22,91.4846,92.2966,158,456,0.307458,1
23,91.5152,90.2274,157,550,0.783763,0
24,91.2124,-1.3555,161,999,1.000000,0
25,90.6959,-5.6042,159,999,1.000000,0
26,94.4445,92.7563,87,454,0.843996,1
27,94.5957,90.8809,86,821,0.976221,0
28,91.2228,-1.1009,161,999,1.000000,0
29,94.5551,90.5422,86,550,0.982240,0
30,91.5934,92.1845,157,763,0.356388,0
31,94.5843,92.3031,87,533,0.907310,0
32,91.5932,-1.1993,157,999,1.000000,0
33,91.5932,90.1746,157,859,0.805111,0
34,91.5746,92.2007,157,767,0.348410,0
35,94.4491,-4.7852,87,999,1.000000,0
36,91.5162,-1.1491,158,999,1.000000,0
37,91.1820,91.2018,158,620,0.495048,1
38,94.5674,90.1485,86,704,0.988096,0
39,94.4446,-1.3254,87,999,1.000000,0
40,94.3907,91.5953,88,616,0.942424,0
41,93.9928,-1.3895,94,999,1.000000,0
42,91.5148,91.8782,158,460,0.410139,1
43,94.5434,92.3236,86,762,0.902018,0
44,94.2509,92.1711,90,878,0.888925,0
45,93.9890,91.8468,94,804,0.894935,0
46,94.1352,92.0926,92,840,0.885192,1
47,94.4449,91.4223,87,884,0.953585,0
48,91.0293,-1.2132,158,999,1.000000,0
49,91.0421,-1.1836,158,999,1.000000,0
50,94.5915,90.8333,86,928,0.977207,0
51,91.5028,92.3989,158,532,0.289851,0
52,91.4450,-1.0940,157,999,1.000000,0
53,91.3740,89.2680,157,710,0.891490,0
54,91.2948,89.5204,160,975,0.855003,1
55,91.5498,-3.0570,157,999,1.000000,0
56,94.2651,92.8092,90,454,0.810896,0
57,91.5179,92.6363,158,533,0.246301,0
58,94.5458,91.7314,86,805,0.943450,0
59,90.8775,-4.8003,158,999,1.000000,0
60,90.8867,92.0460,158,807,0.238801,1
61,94.5739,89.5427,87,555,0.993511,0
62,94.4454,92.5692,87,454,0.867170,0
63,94.5975,91.7265,87,919,0.946394,1
64,91.0957,92.5564,158,610,0.188358,1
65,91.4932,-2.3909,158,999,1.000000,0
66,94.4447,91.4236,87,960,0.953519,0
67,90.0676,91.7095,171,691,0.162213,0
68,94.4445,92.3135,87,762,0.893883,0
69,94.2497,-1.1821,90,999,1.000000,0
70,94.3866,86.6117,88,659,0.999580,0
71,94.6061,91.8394,86,842,0.940848,0
72,94.5396,92.3786,86,764,0.896694,0
73,94.5773,90.8313,86,928,0.976933,0
74,94.4498,-5.2761,87,999,1.000000,0
75,93.5651,89.1965,101,939,0.987489,0
76,94.4478,92.1425,87,687,0.909313,0
77,91.3100,-5.7206,160,999,1.000000,0
78,91.4898,92.2092,158,878,0.327524,1
79,93.9909,91.1256,94,773,0.946104,0
80,91.5861,92.2969,157,456,0.329416,0
81,94.5744,92.0577,86,802,0.925301,0
82,91.4415,92.5761,157,609,0.243311,1
83,94.6506,92.5534,86,454,0.890635,0
84,94.5307,92.5877,86,454,0.874679,0
85,93.5591,92.1982,101,839,0.795913,0
86,91.5936,91.9940,157,917,0.401197,1
87,91.5463,91.5169,157,769,0.507365,1
88,94.6222,92.3201,86,839,0.909054,0
89,94.6387,88.1647,86,720,0.998459,0
90,91.3712,91.3211,157,847,0.512518,0
91,94.2658,-2.8859,90,999,1.000000,0
92,93.9363,92.5447,95,454,0.800847,0
93,94.6415,91.9702,86,993,0.935314,0
94,94.5298,92.4000,86,532,0.893769,0
95,94.4450,90.2351,87,781,0.985369,0
96,91.3841,92.1850,159,801,0.309815,0
97,94.4468,-5.9053,87,999,1.000000,0
98,94.6074,-1.0978,86,999,1.000000,0
99,94.4498,91.0519,87,553,0.967636,0
100,94.1353,85.1444,92,979,0.999875,0
101,94.5329,-1.3032,86,999,1.000000,0
102,94.5575,-1.0943,86,999,1.000000,0
103,94.4445,-6.9047,87,999,1.000000,0
104,91.1548,-1.5345,158,999,1.000000,0
105,94.5307,-8.7401,86,999,1.000000,0
106,94.4464,-1.0979,87,999,1.000000,0
107,94.6228,92.2894,86,533,0.911602,0
108,94.5626,91.7327,86,843,0.944272,0
109,91.3207,92.4130,160,532,0.251184,0
110,94.5501,91.8675,86,847,0.935996,0
111,93.6187,89.0861,100,635,0.989362,0
112,94.4461,91.7171,87,767,0.938720,0
113,94.4500,-10.8560,87,999,1.000000,0
114,90.1417,-1.0936,170,999,1.000000,0
115,94.1344,-1.1295,92,999,1.000000,0
116,94.4488,91.8951,87,809,0.927822,0
117,91.1948,-1.1221,158,999,1.000000,0
118,91.5751,-1.1035,157,999,1.000000,0
119,94.5426,-8.7454,86,999,1.000000,0
120,94.1867,92.7563,91,453,0.806963,0
121,94.5827,91.3225,86,847,0.963037,0
122,89.9648,88.1383,173,796,0.861343,0
123,94.3254,92.5899,89,534,0.850110,1
124,94.4446,92.0429,87,769,0.916951,0
125,91.5864,-9.1314,157,999,1.000000,0
126,94.0656,-2.2225,93,999,1.000000,0
127,91.2090,-1.3281,158,999,1.000000,0
128,94.5914,91.7428,86,957,0.945247,0
129,93.3345,90.2602,105,934,0.955820,0
130,94.3277,90.4442,89,628,0.979837,0
131,94.5705,92.8002,86,454,0.854498,0
132,93.9348,85.7028,95,745,0.999734,0
133,91.5871,92.0233,157,688,0.392638,1
134,93.7949,-1.3675,97,999,1.000000,0
135,94.5755,92.2728,86,801,0.909096,0
136,94.4455,86.6404,87,735,0.999593,0
137,94.5842,91.2225,87,848,0.966487,0
138,91.3613,91.1287,157,887,0.557904,1
139,94.1941,92.5505,91,531,0.838033,0
140,94.4451,-3.9224,87,999,1.000000,0
141,91.1825,87.9923,158,645,0.960462,0
142,94.4467,-4.4997,87,999,1.000000,0
143,93.6142,-1.1055,100,999,1.000000,0
144,94.6371,90.5244,86,549,0.983899,0
145,91.5934,92.5471,157,454,0.278143,1
146,94.3899,-1.2780,88,999,1.000000,0
147,90.6944,-3.8095,159,999,1.000000,0
148,94.5345,90.8229,86,624,0.976143,0
149,91.4726,91.6199,157,920,0.463232,1
150,91.5853,92.2553,157,878,0.338485,0
151,94.4524,-1.3788,87,999,1.000000,0
152,94.5578,92.2394,86,879,0.910395,0
153,94.6289,92.7428,86,453,0.868307,0
154,94.6149,92.5917,86,608,0.883212,0
155,91.5177,-9.9109,158,999,1.000000,0
156,94.6161,87.3896,86,651,0.999273,0
157,93.7983,89.6570,97,554,0.984346,0
158,90.6894,-8.0972,159,999,1.000000,0
159,90.9404,85.7339,158,592,0.994549,0
160,91.4165,91.4982,159,617,0.479573,1
161,94.5586,-1.1004,86,999,1.000000,0
162,94.2633,-1.2189,90,999,1.000000,0
163,93.9907,92.6849,94,532,0.786809,1
164,94.5844,90.6900,86,899,0.980050,0
165,93.6119,-1.7901,100,999,1.000000,0
166,94.4475,87.8566,87,799,0.998629,0
167,94.4464,89.9539,87,705,0.988932,0
168,93.7948,88.2820,97,947,0.995982,0
169,93.6216,91.7316,100,843,0.868762,0
170,93.5091,-4.3224,102,999,1.000000,0
171,94.1334,92.2609,92,804,0.866740,0
172,91.3877,92.2216,159,610,0.302832,1
173,93.9370,92.2378,95,610,0.845424,0
174,93.9354,92.2798,95,686,0.839646,0
175,94.6016,-1.1152,86,999,1.000000,0
176,93.4534,-1.1559,103,999,1.000000,0
177,91.4410,-8.9641,157,999,1.000000,0
