pair_id,R_tau1,R_tau2,len_tau1,len_tau2,p_tau1_preferred,preferred
0,-1010.6925,-667.3823,200,200,0.000000,1
1,-128.2223,-699.9548,200,200,1.000000,0
2,-244.8364,-749.5216,200,200,1.000000,0
3,-4.5795,-516.8395,200,200,1.000000,0
4,-271.0846,-516.9133,200,200,1.000000,0
5,-1037.3016,-793.5538,200,200,0.000000,1
6,-126.4756,-922.4858,200,200,1.000000,0
7,-3.4106,-640.5573,200,200,1.000000,0
8,-272.5478,-818.9179,200,200,1.000000,0
9,-922.9627,-829.9796,200,200,0.000000,1
10,-992.4205,-757.3293,200,200,0.000000,1
11,-124.7195,-644.8907,200,200,1.000000,0
12,-258.4282,-643.2615,200,200,1.000000,0
13,-123.1903,-673.9518,200,200,1.000000,0
14,-125.7140,-671.5729,200,200,1.000000,0
15,-3.0989,-642.8174,200,200,1.000000,0
16,-125.0172,-776.3787,200,200,1.000000,0
17,-1023.9265,-774.3489,200,200,0.000000,1
18,-128.4232,-657.5311,200,200,1.000000,0
19,-130.9962,-787.7040,200,200,1.000000,0
20,-928.8110,-646.1589,200,200,0.000000,1
21,-128.6600,-517.6769,200,200,1.000000,0
22,-256.9399,-872.5878,200,200,1.000000,0
23,-2.9415,-641.9785,200,200,1.000000,0
24,-260.9547,-651.6020,200,200,1.000000,0
25,-131.4246,-775.3043,200,200,1.000000,0
26,-278.2654,-605.3894,200,200,1.000000,0
27,-121.8646,-811.7413,200,200,1.000000,0
28,-336.0948,-517.3138,200,200,1.000000,0
29,-275.0158,-629.7308,200,200,1.000000,0
30,-271.1551,-646.5549,200,200,1.000000,0
31,-130.4097,-532.2937,200,200,1.000000,0
32,-125.6151,-512.0732,200,200,1.000000,0
33,-128.0681,-766.4951,200,200,1.000000,0
34,-848.2075,-573.0256,200,200,0.000000,1
35,-126.6775,-652.0622,200,200,1.000000,0
36,-123.0836,-693.4086,200,200,1.000000,0
37,-2.2029,-640.7012,200,200,1.000000,0
38,-242.0672,-838.7688,200,200,1.000000,0
39,-333.2589,-643.6375,200,200,1.000000,0
40,-1012.2398,-791.6043,200,200,0.000000,1
41,-129.5830,-806.3739,200,200,1.000000,0
42,-266.2011,-781.0785,200,200,1.000000,0
43,-250.0907,-650.3461,200,200,1.000000,0
44,-127.3051,-803.7096,200,200,1.000000,0
45,-133.1170,-772.6416,200,200,1.000000,0
46,-1.9319,-644.9866,200,200,1.000000,0
47,-1001.2893,-841.1935,200,200,0.000000,1
48,-1044.7799,-772.7593,200,200,0.000000,1
49,-258.3768,-1057.8523,200,200,1.000000,0
50,-907.8008,-617.6229,200,200,0.000000,1
51,-124.0949,-771.8597,200,200,1.000000,0
52,-248.4616,-580.7747,200,200,1.000000,0
53,-125.6131,-820.8424,200,200,1.000000,0
54,-262.2467,-519.4730,200,200,1.000000,0
55,-238.8791,-515.5577,200,200,1.000000,0
56,-136.8641,-644.3438,200,200,1.000000,0
57,-1056.2327,-895.8086,200,200,0.000000,1
58,-257.4218,-631.2367,200,200,1.000000,0
59,-262.4230,-939.6825,200,200,1.000000,0
60,-3.8574,-671.1194,200,200,1.000000,0
61,-362.5247,-807.8385,200,200,1.000000,0
62,-1053.5540,-937.9485,200,200,0.000000,1
63,-1.4852,-767.9121,200,200,1.000000,0
64,-126.6250,-640.9027,200,200,1.000000,0
65,-135.8225,-948.5932,200,200,1.000000,0
66,-0.9517,-398.8942,200,200,1.000000,0
67,-1034.3825,-628.2730,200,200,0.000000,1
68,-122.3874,-648.7154,200,200,1.000000,0
69,-254.9676,-742.1590,200,200,1.000000,0
70,-128.4104,-643.6760,200,200,1.000000,0
71,-131.3978,-523.7705,200,200,1.000000,0
72,-963.3892,-776.7223,200,200,0.000000,1
73,-128.5356,-767.9097,200,200,1.000000,0
74,-261.2652,-821.5807,200,200,1.000000,0
75,-131.3213,-777.6555,200,200,1.000000,0
76,-125.4420,-643.0680,200,200,1.000000,0
77,-1042.7165,-794.2958,200,200,0.000000,1
78,-1052.0430,-773.5457,200,200,0.000000,1
79,-123.9064,-637.3629,200,200,1.000000,0
80,-922.2973,-921.5436,200,200,0.320008,0
81,-6.1230,-908.8581,200,200,1.000000,0
82,-248.1035,-791.9791,200,200,1.000000,0
83,-132.8250,-524.6797,200,200,1.000000,0
84,-3.0910,-643.4261,200,200,1.000000,0
85,-128.2180,-875.7241,200,200,1.000000,0
86,-1043.3476,-697.2062,200,200,0.000000,1
87,-275.0151,-818.8242,200,200,1.000000,0
88,-2.6722,-508.4562,200,200,1.000000,0
89,-256.6883,-655.3714,200,200,1.000000,0
90,-387.4197,-624.9613,200,200,1.000000,0
91,-131.5394,-1031.3130,200,200,1.000000,0
92,-241.7222,-516.9893,200,200,1.000000,0
93,-381.9772,-539.9575,200,200,1.000000,0
94,-257.4725,-982.3849,200,200,1.000000,0
95,-262.9083,-764.8713,200,200,1.000000,0
96,-271.2532,-789.7853,200,200,1.000000,0
97,-250.8376,-801.7067,200,200,1.000000,0
98,-937.3319,-671.2893,200,200,0.000000,1
99,-127.7251,-644.9450,200,200,1.000000,0
100,-278.2811,-679.8956,200,200,1.000000,0
101,-290.4537,-777.7778,200,200,1.000000,0
102,-123.6725,-643.7230,200,200,1.000000,0
103,-128.4048,-637.1445,200,200,1.000000,0
104,-123.3886,-516.9390,200,200,1.000000,0
105,-123.9508,-646.7209,200,200,1.000000,0
106,-251.4044,-768.3999,200,200,1.000000,0
107,-129.4134,-661.2471,200,200,1.000000,0
108,-276.1661,-390.8227,200,200,1.000000,0
109,-260.0139,-703.1722,200,200,1.000000,0
110,-129.0526,-645.5458,200,200,1.000000,0
111,-124.6914,-528.5380,200,200,1.000000,0
112,-253.4648,-1070.1391,200,200,1.000000,0
113,-125.4870,-646.3466,200,200,1.000000,0
114,-120.7050,-505.1259,200,200,1.000000,0
115,-922.9594,-962.9914,200,200,1.000000,0
116,-792.4799,-643.3096,200,200,0.000000,1
117,-136.2163,-784.1170,200,200,1.000000,0
118,-127.7904,-915.1290,200,200,1.000000,0
119,-117.1466,-452.1415,200,200,1.000000,0
120,-130.5634,-895.9297,200,200,1.000000,0
121,-126.1160,-623.0051,200,200,1.000000,0
122,-131.5679,-644.3763,200,200,1.000000,0
123,-129.8652,-588.5715,200,200,1.000000,0
124,-128.6363,-744.9823,200,200,1.000000,0
125,-266.9725,-863.1350,200,200,1.000000,0
126,-249.7383,-633.6678,200,200,1.000000,0
127,-125.4499,-942.9874,200,200,1.000000,0
128,-126.9631,-970.1484,200,200,1.000000,0
129,-314.7935,-657.0365,200,200,1.000000,0
130,-932.9523,-647.3321,200,200,0.000000,1
131,-261.9479,-643.4215,200,200,1.000000,0
132,-2.5949,-934.8725,200,200,1.000000,0
133,-376.4676,-510.4729,200,200,1.000000,0
134,-347.6109,-648.2172,200,200,1.000000,0
135,-122.3561,-512.9263,200,200,1.000000,0
136,-2.1689,-616.8763,200,200,1.000000,0
137,-291.7448,-650.4109,200,200,1.000000,0
138,-289.6491,-522.0602,200,200,1.000000,0
139,-129.6510,-390.2796,200,200,1.000000,0
140,-126.7396,-758.7910,200,200,1.000000,0
141,-2.9485,-652.5258,200,200,1.000000,0
142,-244.5523,-680.8930,200,200,1.000000,0
143,-442.8139,-390.8413,200,200,0.000000,1
144,-127.2409,-954.6203,200,200,1.000000,0
145,-5.2288,-636.1232,200,200,1.000000,0
146,-128.7218,-646.2894,200,200,1.000000,0
147,-262.8118,-1165.3812,200,200,1.000000,0
148,-129.9173,-528.4252,200,200,1.000000,0
149,-265.9769,-518.8055,200,200,1.000000,0
150,-119.7111,-890.8093,200,200,1.000000,0
151,-1077.9412,-636.9780,200,200,0.000000,1
152,-129.0194,-548.0822,200,200,1.000000,0
153,-129.8998,-877.4067,200,200,1.000000,0
154,-1.9158,-638.2849,200,200,1.000000,0
155,-1.8504,-590.4159,200,200,1.000000,0
156,-129.9448,-515.6387,200,200,1.000000,0
157,-277.6957,-835.8334,200,200,1.000000,0
158,-129.9705,-978.3138,200,200,1.000000,0
159,-125.6706,-526.1173,200,200,1.000000,0
160,-126.2311,-773.4278,200,200,1.000000,0
161,-126.7312,-636.0860,200,200,1.000000,0
162,-257.5347,-647.1827,200,200,1.000000,0
163,-129.5060,-652.1831,200,200,1.000000,0
