pair_id,R_tau1,R_tau2,len_tau1,len_tau2,p_tau1_preferred,preferred
0,-129.2054,-907.9880,200,200,1.000000,0
1,-257.8407,-541.8029,200,200,1.000000,0
2,-127.3730,-517.4943,200,200,1.000000,0
3,-130.2948,-624.9166,200,200,1.000000,0
4,-919.0459,-832.6920,200,200,0.000000,1
5,-4.9788,-645.7892,200,200,1.000000,0
6,-131.6793,-753.5211,200,200,1.000000,0
7,-131.1278,-777.0820,200,200,1.000000,0
8,-426.2433,-750.8823,200,200,1.000000,0
9,-999.9588,-943.2618,200,200,0.000000,1
10,-1043.3379,-806.2054,200,200,0.000000,1
11,-2.5502,-704.4187,200,200,1.000000,0
12,-125.1881,-978.8540,200,200,1.000000,0
13,-130.6462,-932.2549,200,200,1.000000,0
14,-273.1106,-520.7604,200,200,1.000000,0
15,-126.7980,-782.0477,200,200,1.000000,0
16,-248.7130,-758.4279,200,200,1.000000,0
17,-322.6432,-998.9760,200,200,1.000000,0
18,-259.7831,-974.0546,200,200,1.000000,0
19,-246.3174,-837.6609,200,200,1.000000,0
20,-349.5176,-782.2171,200,200,1.000000,0
21,-4.0703,-862.5643,200,200,1.000000,0
22,-136.9662,-787.5173,200,200,1.000000,0
23,-1039.6234,-392.4722,200,200,0.000000,1
24,-1.9801,-652.8188,200,200,1.000000,0
25,-2.9542,-655.8606,200,200,1.000000,0
26,-125.2955,-638.2094,200,200,1.000000,0
27,-250.7209,-767.9231,200,200,1.000000,0
28,-265.4075,-795.5433,200,200,1.000000,0
29,-128.6073,-795.6082,200,200,1.000000,0
30,-124.4682,-511.0856,200,200,1.000000,0
31,-251.6863,-645.7084,200,200,1.000000,0
32,-127.1295,-840.7518,200,200,1.000000,0
33,-1.9422,-780.3907,200,200,1.000000,0
34,-128.7389,-657.7212,200,200,1.000000,0
35,-284.3799,-540.0470,200,200,1.000000,0
36,-248.2887,-653.7651,200,200,1.000000,0
37,-369.2560,-518.7725,200,200,1.000000,0
38,-122.1201,-644.0248,200,200,1.000000,0
39,-5.3192,-646.5411,200,200,1.000000,0
40,-967.0269,-517.5308,200,200,0.000000,1
41,-254.5932,-793.1605,200,200,1.000000,0
42,-246.4309,-636.9817,200,200,1.000000,0
43,-247.2444,-537.5259,200,200,1.000000,0
44,-312.5229,-639.8838,200,200,1.000000,0
45,-2.6509,-644.9702,200,200,1.000000,0
46,-135.5385,-518.8120,200,200,1.000000,0
47,-244.4581,-516.6017,200,200,1.000000,0
48,-251.9747,-517.5397,200,200,1.000000,0
49,-128.8453,-650.9701,200,200,1.000000,0
50,-125.8198,-515.2915,200,200,1.000000,0
51,-129.5911,-515.3543,200,200,1.000000,0
52,-130.4993,-675.1632,200,200,1.000000,0
53,-128.5508,-663.0608,200,200,1.000000,0
54,-136.8962,-801.3025,200,200,1.000000,0
55,-123.1267,-647.9454,200,200,1.000000,0
56,-3.7451,-627.1708,200,200,1.000000,0
57,-126.6159,-666.2824,200,200,1.000000,0
58,-263.7485,-520.5439,200,200,1.000000,0
59,-130.1883,-892.6159,200,200,1.000000,0
60,-948.0582,-566.0221,200,200,0.000000,1
61,-1.8195,-640.9169,200,200,1.000000,0
62,-133.2309,-1130.9796,200,200,1.000000,0
63,-1.7912,-769.9485,200,200,1.000000,0
64,-927.9567,-511.3867,200,200,0.000000,1
65,-2.3363,-973.2322,200,200,1.000000,0
66,-125.4414,-913.7883,200,200,1.000000,0
67,-914.1782,-513.3933,200,200,0.000000,1
68,-249.8537,-640.1332,200,200,1.000000,0
69,-290.1734,-857.1676,200,200,1.000000,0
70,-2.3061,-523.2467,200,200,1.000000,0
71,-275.0763,-629.3744,200,200,1.000000,0
72,-1035.9193,-985.9496,200,200,0.000000,1
73,-1.4768,-813.0234,200,200,1.000000,0
74,-1.4012,-808.8678,200,200,1.000000,0
75,-123.3264,-645.9793,200,200,1.000000,0
76,-363.4110,-815.2082,200,200,1.000000,0
77,-127.1118,-919.2649,200,200,1.000000,0
78,-2.9497,-636.8121,200,200,1.000000,0
79,-910.9647,-809.3468,200,200,0.000000,1
80,-860.4847,-517.7185,200,200,0.000000,1
81,-349.8942,-769.8022,200,200,1.000000,0
82,-261.6714,-521.7153,200,200,1.000000,0
83,-1030.2016,-1080.3458,200,200,1.000000,0
84,-312.0113,-544.6109,200,200,1.000000,0
85,-1033.1473,-755.6234,200,200,0.000000,1
86,-411.4018,-901.2894,200,200,1.000000,0
87,-131.7568,-665.9080,200,200,1.000000,0
88,-268.7245,-511.3412,200,200,1.000000,0
89,-124.7724,-519.4376,200,200,1.000000,0
90,-239.5492,-787.3234,200,200,1.000000,0
91,-2.6965,-441.6022,200,200,1.000000,0
92,-2.4925,-825.2982,200,200,1.000000,0
93,-2.3561,-662.8713,200,200,1.000000,0
94,-262.5747,-572.8451,200,200,1.000000,0
95,-260.8842,-638.5678,200,200,1.000000,0
96,-124.4047,-884.5926,200,200,1.000000,0
97,-254.1451,-918.9956,200,200,1.000000,0
98,-1049.1077,-665.5770,200,200,0.000000,1
99,-987.8666,-988.7880,200,200,0.715327,1
100,-126.7072,-816.4616,200,200,1.000000,0
101,-253.8308,-692.4979,200,200,1.000000,0
102,-131.3761,-645.3676,200,200,1.000000,0
103,-134.2957,-823.6649,200,200,1.000000,0
104,-4.0167,-646.3156,200,200,1.000000,0
105,-2.5357,-665.2550,200,200,1.000000,0
106,-241.6568,-785.3596,200,200,1.000000,0
107,-132.1329,-684.0079,200,200,1.000000,0
108,-123.6296,-794.5359,200,200,1.000000,0
109,-130.4561,-647.8855,200,200,1.000000,0
110,-398.9247,-642.4964,200,200,1.000000,0
111,-389.9932,-624.7553,200,200,1.000000,0
112,-140.5934,-780.8193,200,200,1.000000,0
113,-1.5937,-773.0439,200,200,1.000000,0
114,-936.0337,-510.9108,200,200,0.000000,1
115,-2.7885,-390.3197,200,200,1.000000,0
116,-259.4325,-863.0323,200,200,1.000000,0
117,-242.7079,-640.5764,200,200,1.000000,0
118,-269.2865,-679.9642,200,200,1.000000,0
119,-132.6805,-637.9656,200,200,1.000000,0
120,-257.2705,-682.8346,200,200,1.000000,0
121,-312.6793,-705.9828,200,200,1.000000,0
122,-129.9677,-646.7365,200,200,1.000000,0
123,-125.4499,-913.2201,200,200,1.000000,0
124,-408.3684,-808.5062,200,200,1.000000,0
125,-131.5172,-390.9651,200,200,1.000000,0
126,-422.6141,-645.0822,200,200,1.000000,0
127,-2.9750,-953.5157,200,200,1.000000,0
128,-130.1397,-902.7184,200,200,1.000000,0
129,-130.3740,-642.5184,200,200,1.000000,0
130,-261.8699,-523.0692,200,200,1.000000,0
131,-132.8482,-527.4440,200,200,1.000000,0
132,-949.9214,-544.9595,200,200,0.000000,1
133,-356.1175,-880.0305,200,200,1.000000,0
134,-131.4340,-797.1809,200,200,1.000000,0
135,-128.2902,-652.5003,200,200,1.000000,0
136,-263.2379,-1044.1458,200,200,1.000000,0
137,-125.5253,-536.3966,200,200,1.000000,0
138,-127.0547,-626.0233,200,200,1.000000,0
139,-329.1613,-521.6015,200,200,1.000000,0
140,-2.8344,-640.5599,200,200,1.000000,0
141,-2.9947,-517.9361,200,200,1.000000,0
142,-123.3256,-778.7417,200,200,1.000000,0
143,-972.1798,-1131.3764,200,200,1.000000,0
144,-286.1355,-571.2958,200,200,1.000000,0
145,-125.8292,-645.5374,200,200,1.000000,0
146,-126.6361,-533.5491,200,200,1.000000,0
147,-243.1776,-641.1781,200,200,1.000000,0
148,-128.3726,-544.2421,200,200,1.000000,0
149,-920.7281,-804.3539,200,200,0.000000,1
150,-1040.0101,-654.6876,200,200,0.000000,1
151,-1.8127,-810.1569,200,200,1.000000,0
152,-6.0015,-511.4480,200,200,1.000000,0
153,-126.1875,-717.9262,200,200,1.000000,0
154,-128.8813,-391.2260,200,200,1.000000,0
155,-280.4770,-647.5812,200,200,1.000000,0
156,-387.9687,-799.6025,200,200,1.000000,0
157,-398.8398,-879.3087,200,200,1.000000,0
158,-2.1563,-645.3553,200,200,1.000000,0
159,-128.6622,-791.8873,200,200,1.000000,0
160,-869.2465,-648.3771,200,200,0.000000,1
161,-126.8967,-1020.7493,200,200,1.000000,0
162,-127.6308,-518.3630,200,200,1.000000,0
163,-376.1537,-762.2157,200,200,1.000000,0
164,-129.9658,-990.5012,200,200,1.000000,0
165,-129.9355,-572.4794,200,200,1.000000,0
166,-248.6189,-785.1198,200,200,1.000000,0
167,-393.3168,-621.5253,200,200,1.000000,0
168,-247.3484,-640.1471,200,200,1.000000,0
169,-128.8263,-395.1298,200,200,1.000000,0
170,-129.7281,-686.6676,200,200,1.000000,0
171,-2.2131,-572.5255,200,200,1.000000,0
172,-125.7838,-403.8975,200,200,1.000000,0
173,-129.4450,-918.9950,200,200,1.000000,0
174,-1.7577,-641.3591,200,200,1.000000,0
175,-253.2766,-933.0231,200,200,1.000000,0
176,-127.7821,-650.8269,200,200,1.000000,0
177,-1010.1365,-518.7457,200,200,0.000000,1
178,-1035.1131,-787.1567,200,200,0.000000,1
179,-2.5021,-651.6434,200,200,1.000000,0
180,-354.0107,-646.0809,200,200,1.000000,0
181,-128.8846,-739.4387,200,200,1.000000,0
182,-293.0658,-906.5446,200,200,1.000000,0
183,-255.5852,-644.6556,200,200,1.000000,0
184,-1.2391,-798.6636,200,200,1.000000,0
185,-257.3681,-763.4659,200,200,1.000000,0
186,-249.9387,-506.0080,200,200,1.000000,0
187,-133.1336,-765.0207,200,200,1.000000,0
188,-125.4861,-518.9347,200,200,1.000000,0
189,-129.3913,-523.2692,200,200,1.000000,0
190,-265.6983,-942.4683,200,200,1.000000,0
191,-248.3641,-663.5597,200,200,1.000000,0
192,-134.1140,-510.1386,200,200,1.000000,0
193,-418.1850,-844.1320,200,200,1.000000,0
194,-402.1253,-640.8145,200,200,1.000000,0
195,-289.5622,-650.8207,200,200,1.000000,0
196,-126.6441,-636.4854,200,200,1.000000,0
197,-259.6048,-391.6206,200,200,1.000000,0
198,-131.2564,-645.1674,200,200,1.000000,0
199,-424.1338,-787.6521,200,200,1.000000,0
