pair_id,R_tau1,R_tau2,len_tau1,len_tau2,p_tau1_preferred,preferred
0,-123.9130,-671.4856,200,200,1.000000,0
1,-132.4408,-638.7189,200,200,1.000000,0
2,-129.8711,-1072.7627,200,200,1.000000,0
3,-127.6407,-669.8288,200,200,1.000000,0
4,-132.3934,-516.5805,200,200,1.000000,0
5,-1041.9341,-513.9273,200,200,0.000000,1
6,-130.5195,-808.8579,200,200,1.000000,0
7,-387.5197,-796.8371,200,200,1.000000,0
8,-126.5963,-505.1824,200,200,1.000000,0
9,-128.6115,-772.7766,200,200,1.000000,0
10,-1062.0918,-517.7924,200,200,0.000000,1
11,-365.6578,-650.1337,200,200,1.000000,0
12,-464.2087,-997.5672,200,200,1.000000,0
13,-263.8777,-641.1191,200,200,1.000000,0
14,-3.1355,-880.7111,200,200,1.000000,0
15,-1018.5738,-513.9366,200,200,0.000000,1
16,-126.9209,-847.3802,200,200,1.000000,0
17,-129.2547,-827.6488,200,200,1.000000,0
18,-130.3452,-609.1204,200,200,1.000000,0
19,-397.8694,-704.7979,200,200,1.000000,0
20,-124.3934,-684.8927,200,200,1.000000,0
21,-127.2163,-781.1052,200,200,1.000000,0
22,-128.3129,-795.3197,200,200,1.000000,0
23,-268.1228,-648.8434,200,200,1.000000,0
24,-130.7130,-1121.7731,200,200,1.000000,0
25,-2.7605,-811.5770,200,200,1.000000,0
26,-252.1777,-433.7263,200,200,1.000000,0
27,-128.7401,-636.7502,200,200,1.000000,0
28,-127.1391,-515.4130,200,200,1.000000,0
29,-1004.4280,-787.1372,200,200,0.000000,1
30,-123.0217,-736.2427,200,200,1.000000,0
31,-125.0795,-945.8889,200,200,1.000000,0
32,-128.9298,-851.5794,200,200,1.000000,0
33,-131.8929,-649.2765,200,200,1.000000,0
34,-916.8873,-780.6786,200,200,0.000000,1
35,-243.6481,-536.1039,200,200,1.000000,0
36,-913.8894,-796.4023,200,200,0.000000,1
37,-132.1280,-774.2779,200,200,1.000000,0
38,-378.3450,-900.2326,200,200,1.000000,0
39,-130.9109,-691.7906,200,200,1.000000,0
40,-329.4692,-534.2684,200,200,1.000000,0
41,-124.8313,-785.4364,200,200,1.000000,0
42,-1.9759,-530.5188,200,200,1.000000,0
43,-124.1050,-813.5208,200,200,1.000000,0
44,-126.6209,-807.6458,200,200,1.000000,0
45,-130.5801,-777.7765,200,200,1.000000,0
46,-1.0799,-954.2575,200,200,1.000000,0
47,-256.9400,-541.9495,200,200,1.000000,0
48,-128.1111,-795.0092,200,200,1.000000,0
49,-129.6672,-923.3336,200,200,1.000000,0
50,-123.6937,-788.5430,200,200,1.000000,0
51,-255.5657,-788.7746,200,200,1.000000,0
52,-277.9062,-692.0527,200,200,1.000000,0
53,-125.5279,-518.2578,200,200,1.000000,0
54,-132.3041,-522.3245,200,200,1.000000,0
55,-289.8354,-829.4533,200,200,1.000000,0
56,-389.6351,-801.2467,200,200,1.000000,0
57,-128.9885,-633.5641,200,200,1.000000,0
58,-130.8620,-594.8124,200,200,1.000000,0
59,-246.2031,-845.3690,200,200,1.000000,0
60,-126.3174,-517.1105,200,200,1.000000,0
61,-249.5016,-515.0197,200,200,1.000000,0
62,-985.3443,-894.4280,200,200,0.000000,1
63,-126.0152,-392.3540,200,200,1.000000,0
64,-125.7119,-771.4377,200,200,1.000000,0
65,-134.7832,-766.8030,200,200,1.000000,0
66,-129.5650,-516.2543,200,200,1.000000,0
67,-433.9942,-648.9054,200,200,1.000000,0
68,-912.0028,-728.0584,200,200,0.000000,1
69,-128.7712,-722.9576,200,200,1.000000,0
70,-125.9958,-929.3193,200,200,1.000000,0
71,-303.9956,-785.3871,200,200,1.000000,0
72,-2.0703,-773.3727,200,200,1.000000,0
73,-131.5787,-813.7642,200,200,1.000000,0
74,-924.5681,-749.5961,200,200,0.000000,1
75,-452.6893,-801.8767,200,200,1.000000,0
76,-127.7999,-516.4177,200,200,1.000000,0
77,-2.0794,-661.4146,200,200,1.000000,0
78,-128.9108,-934.4480,200,200,1.000000,0
79,-125.7895,-583.9234,200,200,1.000000,0
80,-257.5920,-654.9291,200,200,1.000000,0
81,-320.8184,-503.0470,200,200,1.000000,0
82,-273.0241,-646.3904,200,200,1.000000,0
83,-1.4095,-861.2996,200,200,1.000000,0
84,-266.7787,-992.5470,200,200,1.000000,0
85,-130.9007,-616.5500,200,200,1.000000,0
86,-128.5612,-518.9667,200,200,1.000000,0
87,-926.8892,-516.9511,200,200,0.000000,1
88,-128.8536,-614.8485,200,200,1.000000,0
89,-259.2453,-515.5260,200,200,1.000000,0
90,-301.5435,-515.3977,200,200,1.000000,0
91,-127.4594,-778.7430,200,200,1.000000,0
92,-120.2273,-517.0442,200,200,1.000000,0
93,-274.8636,-660.4307,200,200,1.000000,0
94,-279.4848,-907.9890,200,200,1.000000,0
95,-1054.5875,-937.8195,200,200,0.000000,1
96,-2.2558,-800.8581,200,200,1.000000,0
97,-373.4885,-650.9009,200,200,1.000000,0
98,-1.6010,-793.5190,200,200,1.000000,0
99,-130.7360,-658.6691,200,200,1.000000,0
100,-258.8669,-642.2611,200,200,1.000000,0
101,-959.0391,-781.6791,200,200,0.000000,1
102,-267.0282,-525.6733,200,200,1.000000,0
103,-287.5840,-890.3325,200,200,1.000000,0
104,-129.7634,-650.7803,200,200,1.000000,0
105,-294.5869,-846.2058,200,200,1.000000,0
106,-1054.8528,-643.8530,200,200,0.000000,1
