pair_id,R_tau1,R_tau2,len_tau1,len_tau2,p_tau1_preferred,preferred
0,90.7140,92.5138,159,608,0.141879,1
1,94.2580,-1.0987,90,999,1.000000,0
2,94.1243,91.5942,92,616,0.926230,0
3,94.1929,92.1052,91,611,0.889698,0
4,94.4471,91.8605,87,537,0.929993,0
5,93.8711,-1.1778,96,999,1.000000,0
6,90.8623,92.5059,158,686,0.161980,1
7,94.6525,92.3573,86,763,0.908475,0
8,93.0787,-4.2125,110,999,1.000000,0
9,91.3933,92.1112,157,611,0.327852,1
10,90.6818,88.6658,159,639,0.882470,0
11,91.5472,91.7286,157,843,0.454762,0
12,94.4509,92.5427,87,531,0.870826,0
13,91.5929,91.8699,157,956,0.431189,0
14,94.4464,91.7375,87,995,0.937548,0
15,91.5286,92.5795,157,609,0.259059,1
16,94.3861,89.0649,88,559,0.995136,0
17,94.5934,90.2556,86,781,0.987103,0
18,94.5293,90.3419,86,561,0.985042,0
19,94.3232,92.7285,89,456,0.831268,0
20,91.5853,89.7790,157,553,0.858920,0
21,94.1971,-1.2883,91,999,1.000000,0
22,94.5661,89.9409,86,782,0.990293,0
23,94.5442,92.0880,86,916,0.921012,0
24,93.8644,-6.1096,96,999,1.000000,0
25,92.8406,-1.0936,114,999,1.000000,0
26,93.7449,89.4761,98,899,0.986194,0
27,94.5296,92.4447,86,532,0.889427,0
28,93.7398,92.0738,98,802,0.841046,0
29,93.6883,91.7197,99,843,0.877464,0
30,94.3794,-1.9397,88,999,1.000000,0
31,94.5549,92.8110,86,454,0.851184,0
32,94.1245,-1.1601,92,999,1.000000,0
33,91.5400,-1.0936,157,999,1.000000,0
34,94.5319,89.7773,86,859,0.991462,0
35,94.0636,-1.1483,93,999,1.000000,0
36,91.4821,91.9188,157,689,0.392523,1
37,91.3852,92.4485,157,536,0.256677,1
38,93.9323,90.0440,95,705,0.979931,0
39,94.1885,88.9608,91,789,0.994663,0
40,94.4456,-6.2997,87,999,1.000000,0
41,94.5449,91.4622,86,541,0.956173,0
42,91.3049,90.0017,160,705,0.786381,1
43,91.5616,87.4636,157,917,0.983665,0
44,94.5436,-1.0934,86,999,1.000000,0
45,94.3241,88.5824,89,563,0.996801,0
46,94.3879,92.1339,88,878,0.905001,0
47,93.9362,-1.1488,95,999,1.000000,0
48,93.9909,92.3607,94,689,0.836197,0
49,93.3859,-1.4804,104,999,1.000000,0
50,93.9941,87.0444,94,921,0.999042,0
51,94.4468,-4.9055,87,999,1.000000,0
52,91.5151,91.9745,158,770,0.387117,0
53,94.4457,91.7493,87,545,0.936813,0
54,94.5450,91.1715,86,544,0.966863,0
55,94.1331,92.3858,92,537,0.851609,0
56,94.2496,-1.0937,90,999,1.000000,0
57,94.4523,-1.3776,87,999,1.000000,0
58,94.3268,92.3459,89,763,0.878776,0
59,90.9113,-1.3389,158,999,1.000000,0
60,93.7981,92.0234,97,993,0.855037,0
61,91.4394,92.1692,157,534,0.325225,1
62,94.5986,-1.0991,87,999,1.000000,0
63,94.3284,-1.3709,89,999,1.000000,0
64,94.6475,-1.1177,86,999,1.000000,0
65,94.1954,89.9936,91,896,0.985252,0
66,91.5900,-6.9826,157,999,1.000000,0
67,94.4472,-1.0963,87,999,1.000000,0
68,94.3212,92.5887,89,534,0.849738,0
69,94.6176,86.8157,86,885,0.999591,0
70,94.5942,-3.0286,87,999,1.000000,0
71,93.5685,-1.1584,101,999,1.000000,0
72,93.4487,92.2844,103,686,0.762107,0
73,94.5428,92.0339,86,688,0.924759,0
74,94.3729,-7.2913,88,999,1.000000,0
