pair_id,R_tau1,R_tau2,len_tau1,len_tau2,p_tau1_preferred,preferred
0,-359.8394,-648.5810,200,200,1.000000,0
1,-124.5052,-781.9036,200,200,1.000000,0
2,-121.2820,-666.1691,200,200,1.000000,0
3,-130.3881,-645.5658,200,200,1.000000,0
4,-130.6796,-635.7077,200,200,1.000000,0
5,-128.6479,-750.9156,200,200,1.000000,0
6,-1046.1492,-781.4609,200,200,0.000000,1
7,-128.2444,-788.4787,200,200,1.000000,0
8,-125.2997,-639.3996,200,200,1.000000,0
9,-125.0603,-530.3847,200,200,1.000000,0
10,-127.6280,-516.6544,200,200,1.000000,0
11,-259.6081,-643.1436,200,200,1.000000,0
12,-125.9584,-519.1649,200,200,1.000000,0
13,-243.9528,-642.7744,200,200,1.000000,0
14,-128.5440,-795.0372,200,200,1.000000,0
15,-976.0511,-838.4604,200,200,0.000000,1
16,-927.7945,-530.3926,200,200,0.000000,1
17,-1030.1683,-793.2636,200,200,0.000000,1
18,-517.4701,-758.0409,200,200,1.000000,0
19,-258.1626,-783.7269,200,200,1.000000,0
20,-264.4095,-793.5457,200,200,1.000000,0
21,-254.3557,-401.1527,200,200,1.000000,0
22,-344.1971,-528.0671,200,200,1.000000,0
23,-268.6102,-390.9924,200,200,1.000000,0
24,-127.6356,-532.4823,200,200,1.000000,0
25,-247.9836,-519.9188,200,200,1.000000,0
26,-128.2320,-634.1667,200,200,1.000000,0
27,-382.3265,-643.5936,200,200,1.000000,0
28,-127.3425,-694.9657,200,200,1.000000,0
29,-1021.9160,-651.2941,200,200,0.000000,1
30,-253.3643,-799.5981,200,200,1.000000,0
31,-396.6145,-591.5148,200,200,1.000000,0
32,-128.7427,-649.0814,200,200,1.000000,0
33,-128.0478,-785.4517,200,200,1.000000,0
34,-130.5116,-658.1249,200,200,1.000000,0
35,-253.3063,-513.6867,200,200,1.000000,0
36,-239.0933,-515.0271,200,200,1.000000,0
37,-273.7510,-267.1293,200,200,0.001329,1
38,-125.6537,-877.0449,200,200,1.000000,0
39,-126.8565,-786.0175,200,200,1.000000,0
40,-129.3050,-786.0416,200,200,1.000000,0
41,-132.9862,-797.1165,200,200,1.000000,0
42,-1.2981,-780.6884,200,200,1.000000,0
43,-1.6287,-765.3622,200,200,1.000000,0
44,-409.0118,-392.9336,200,200,0.000000,1
45,-252.5859,-768.8775,200,200,1.000000,0
46,-129.0338,-982.8546,200,200,1.000000,0
47,-241.0761,-771.6917,200,200,1.000000,0
48,-1066.5368,-601.1698,200,200,0.000000,1
49,-243.2302,-511.5834,200,200,1.000000,0
